 1227, 0
 1.000000,
 1.666667,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.000000,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.666667,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
 1.333333,
